id,BertzCT,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3v,Chi4n,EState_VSA1,EState_VSA2,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,HallKierAlpha,HeavyAtomMolWt,Kappa3,MaxAbsEStateIndex,MinEStateIndex,NumHeteroatoms,PEOE_VSA10,PEOE_VSA14,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,SMR_VSA10,SMR_VSA5,SlogP_VSA3,VSA_EState9,fr_COO,fr_COO2,EC1,EC2,EC3,EC4,EC5,EC6
C06697,8.0,1.732050808,0.547722558,2.846049894,0.223606798,1.161895004,0.0,0.0,15.67550603,0.0,122.9079861,1.0,1.0,1.0,0.438441558,122.919,26.24661916,8.5625,-3.9375,4,0.0,27.96253007,0.0,0.0,0.0,15.67550603,0.0,0.0,0.0,0,0,1,1,0,0,0,0
C06719,159.685908,4.18154055,2.786883464,2.786883464,2.16405968,2.16405968,1.20917144,0.849495063,6.103966388,24.38405306,128.0473441,1.555555556,2.222222222,2.666666667,-0.83,120.063,1.536009478,10.4875,-0.678240741,3,0.0,0.0,0.0,0.0,18.91766335,5.783244946,18.94560963,4.794537184,28.66666667,0,0,1,0,0,0,0,0
C06749,1947.769973,26.50025676,16.94257467,22.4493602,13.31140357,18.61490835,12.3814264,5.436921591,90.65893834,47.36020569,891.1676385,1.070175439,1.771929825,2.456140351,-2.74,847.328,13.38279388,12.6791201,-5.579030598,29,36.25988634,23.46809137,31.68537946,19.26246487,36.25128304,69.14135342,76.278494,50.69749222,112.7213967,0,0,0,0,1,0,0,0
C06760,224.5950728,5.074586063,2.836398738,2.836398738,1.885594375,1.885594375,0.909105323,0.320952523,11.72847016,0.0,156.0422587,1.272727273,1.818181818,2.181818182,-1.58,148.073,3.910932695,9.964266818,-1.416713908,4,6.286160523,5.969305288,6.076020107,18.57286184,0.0,12.25546581,6.9237372,9.589074368,39.0,1,1,1,0,0,0,0,0
C06790,42.85475297,2.27005561,0.884857498,2.077222224,0.398755407,1.624837649,0.742307489,0.0,0.0,4.491468174,129.9143831,1.4,1.6,1.6,0.61,130.381,4.61,4.956790124,0.089506173,3,4.491468174,0.0,34.80281967,0.0,5.535201929,34.80281967,0.0,0.0,1.086419753,0,0,1,0,0,0,0,0
C07054,221.6943549,4.842535255,2.753213995,2.753213995,1.709350443,1.709350443,1.073603594,0.586622196,0.0,5.907179729,137.0589118,1.5,2.1,2.6,-1.42,130.086,1.294592269,10.74953704,-0.303333333,4,0.0,0.0,0.0,12.13273414,17.95713863,5.907179729,0.0,0.0,27.83333333,0,0,1,0,0,0,0,0
C07073,363.5586416,8.07891736,6.164591332,6.164591332,4.27637497,4.27637497,3.007185261,1.840879283,0.0,5.907179729,234.1732133,1.176470588,1.705882353,2.176470588,-1.35,212.167,3.858200816,11.89231859,0.061203704,3,0.0,0.0,32.0465756,38.06389019,5.687386275,11.594566,27.6949488,4.794537184,36.66666667,0,0,1,1,1,0,0,0
C07086,215.9590175,4.7876937,3.045521327,3.045521327,2.056113798,2.056113798,1.198174533,0.770482128,5.969305288,6.420821623,136.0524295,1.3,1.9,2.4,-1.31,128.086,1.895375402,10.16870748,-0.785925926,2,0.0,5.969305288,30.33183534,5.563451492,0.0,5.969305288,6.420821623,11.21535881,27.83333333,1,1,1,0,0,0,0,0
C07098,236.1649959,4.609060905,2.445254046,3.579147465,1.718041751,2.968877785,1.776114548,0.534584645,0.0,15.79477846,195.9249478,1.0,1.4,1.8,-0.11,194.424,1.483432032,9.008209877,-0.131728395,4,0.0,0.0,34.80281967,12.13273414,5.022633314,34.80281967,0.0,0.0,12.45709877,0,0,1,0,0,0,0,0
C07113,201.0674371,4.304530453,2.864807748,2.864807748,1.922211622,1.922211622,1.180315333,0.672860901,0.0,5.783244946,120.0575149,1.222222222,1.777777778,2.111111111,-1.11,112.087,1.38925248,10.64537037,0.120925926,1,0.0,0.0,30.33183534,6.9237372,5.563451492,5.783244946,6.9237372,0.0,22.33333333,0,0,1,0,0,0,0,0
C07277,1122.912455,16.09866187,10.15111692,13.14200715,8.012199133,11.00863689,7.914541993,3.408510786,82.64301273,11.98427311,548.0808414,1.085714286,1.742857143,2.4,-1.3,522.123,6.724301321,12.15865169,-5.444269153,19,30.64376672,21.33513764,0.0,13.8474744,18.18111669,15.64539425,69.41002225,31.96194817,73.71582565,0,0,1,0,0,0,0,0
C07447,42.91260938,2.27005561,1.24279928,1.24279928,0.700523785,0.700523785,0.203263132,0.0,0.0,5.907179729,74.04801281,2.0,2.2,2.2,-0.57,68.035,3.43,9.576388889,-0.217592593,3,0.0,0.0,0.0,0.0,6.9237372,5.907179729,6.9237372,4.794537184,17.16666667,0,0,0,1,0,0,0,0
C07480,574.1705594,6.109060905,3.713500452,3.713500452,2.845981931,2.845981931,1.975615389,1.261435039,11.24901029,0.0,180.0647255,1.384615385,2.076923077,2.769230769,-1.85,172.103,0.914621891,11.30398148,-0.447962963,6,0.0,5.689743398,0.0,0.0,14.09534397,11.16387794,0.0,14.09534397,33.28736111,0,0,0,0,0,1,0,0
C07490,38.54808141,2.560660172,1.236727866,2.370621285,0.77329146,3.2893609,0.537852874,0.0,10.3994179,0.0,147.9249478,1.333333333,1.5,1.5,0.83,146.38,4.83,8.006944444,-1.486111111,4,0.0,0.0,34.80281967,0.0,0.0,34.80281967,3.792535936,0.0,7.574074074,0,0,1,0,0,0,0,0
C07645,224.280837,7.08004545,4.422950963,7.138690453,2.68431645,5.392376671,3.670527891,0.898952589,7.670279739,24.78771048,276.0197343,1.333333333,1.866666667,2.266666667,0.36,261.968,6.507977274,11.8170216,-3.359868827,8,6.286160523,7.670279739,0.0,0.0,31.27034132,37.15832004,6.420821623,13.88333263,14.30984328,0,0,1,0,0,0,0,0
C07649,312.833941,4.198377303,2.174580796,2.174580796,1.419861056,1.419861056,0.773964207,0.39336191,17.06623113,0.0,130.0178556,1.444444444,2.111111111,2.555555556,-1.39,127.054,1.042170728,11.98481481,-1.001157407,5,0.0,5.689743398,0.0,0.0,6.196843572,0.0,0.0,0.0,22.01518519,0,0,0,1,0,0,0,0
C08491,268.0407971,7.147065708,5.542651904,5.542651904,4.084778465,4.084778465,2.973321733,2.179135753,5.969305288,24.03987866,210.1255944,1.533333333,2.266666667,2.866666667,-1.12,192.129,3.497137153,11.53355584,-0.792434151,3,5.783244946,5.969305288,19.07577741,25.18037091,18.75954929,11.75255023,39.02784531,9.589074368,39.5,1,1,0,0,0,0,1,0
C08579,1333.116482,20.00025676,15.85860414,15.85860414,14.56701689,14.56701689,9.343018592,7.059343715,0.0,34.24001534,584.4229457,0.674418605,1.186046512,1.720930233,-2.72,528.437,8.908850119,10.24813833,-0.290816836,3,11.20210162,0.0,134.5487328,77.86900317,11.83581209,0.0,118.3306929,4.736862954,87.16666667,0,0,0,0,0,0,1,0
C08614,1273.329426,20.39861501,16.26685243,16.26685243,15.44157802,15.44157802,10.44112322,7.98869347,0.0,45.44211696,600.4178603,0.5,0.818181818,1.159090909,-2.5,544.436,6.842819576,10.25352838,-0.293932387,4,22.40420324,0.0,122.8996082,66.53610666,23.67162418,0.0,129.5327945,9.473725908,89.83333333,0,0,1,0,0,0,0,0
C08650,627.0938759,9.058550648,5.595029218,5.595029218,3.990568329,3.990568329,2.567020736,1.575518244,0.0,28.59523194,256.0735589,0.894736842,1.52631579,2.157894737,-2.75,244.161,3.129319161,11.83924288,-0.369837963,4,17.2485355,0.0,18.20875424,35.90493987,6.066367069,11.85926505,0.0,0.0,53.0,0,0,0,1,0,0,0,0
C09811,1912.00091,26.08957316,16.84100574,22.34779128,13.18038065,18.48388543,12.32044029,5.390148498,84.55497195,41.60735208,875.1727238,1.071428571,1.785714286,2.464285714,-2.7,831.329,13.16299869,12.67643586,-5.566506167,28,36.25988634,23.46809137,31.68537946,25.68328649,36.25128304,69.14135342,76.59534924,50.69749222,106.7103767,0,0,1,0,0,0,0,0
C09814,195.3768526,3.931851653,2.3842904,2.3842904,1.477828803,1.477828803,0.902888513,0.512688452,0.0,0.0,103.0421992,1.125,1.75,2.125,-1.29,98.084,0.854540039,8.287592593,0.715277778,1,0.0,0.0,18.19910121,12.13273414,0.0,0.0,0.0,0.0,20.16666667,0,0,0,0,1,0,0,0
C10172,153.6850965,4.538510687,3.574025562,3.574025562,3.479309786,3.479309786,2.327797802,1.600679156,5.969305288,6.041840829,143.0946287,1.6,2.2,2.4,-0.57,130.082,1.137982629,10.49046296,-0.900462963,3,6.041840829,0.0,0.0,0.0,12.84164325,5.969305288,18.88348408,4.794537184,26.41435185,1,1,1,0,0,0,0,0
C10208,800.4836768,9.147867046,5.689240358,5.689240358,4.205837926,4.205837926,2.936500125,1.957250305,0.0,16.92781406,254.0579088,0.894736842,1.578947368,2.315789474,-2.75,244.161,1.929518941,12.32098781,-0.174129819,4,23.3452068,0.0,12.13273414,29.82891977,6.066367069,10.96924436,0.0,0.0,44.80007346,0,0,0,1,0,0,0,0
C10434,706.0290036,11.2737647,6.984487159,6.984487159,5.239190228,5.239190228,3.477436771,2.197025227,30.25050974,23.49294982,336.0845175,1.166666667,1.875,2.5,-2.84,320.168,4.120423229,11.78466144,-1.443819217,8,18.31189916,11.93861058,6.066367069,29.84822584,18.06994626,18.01463068,24.73272079,14.32593732,75.0,1,1,0,1,0,0,0,0
C10453,279.1671103,5.774386908,3.744063077,3.744063077,2.499000464,2.499000464,1.624173394,1.015673168,0.0,5.749511833,164.0837296,1.583333333,2.333333333,2.916666667,-1.44,152.108,1.784007561,9.252350246,0.171585412,2,0.0,0.0,12.14238718,24.11700725,0.0,0.0,6.420821623,6.420821623,29.0,0,0,0,1,0,0,0,0
C10469,289.8900955,5.774386908,3.773371842,3.773371842,2.431286227,2.431286227,1.562895498,0.990334334,0.0,5.749511833,164.0837296,1.416666667,2.166666667,2.75,-1.44,152.108,1.784007561,9.254086357,0.171993575,2,0.0,0.0,18.21840728,24.61992283,0.0,6.076020107,6.9237372,0.0,28.5,0,0,1,1,0,0,0,0
C10503,680.1722444,9.758351493,6.563604555,6.563604555,5.08183457,5.08183457,3.961654518,2.952119905,0.0,17.77138427,270.0892089,1.1,1.95,2.8,-2.36,256.172,1.54099709,9.533231389,-0.054207294,4,29.10201372,0.0,6.066367069,18.19910121,23.25963712,0.0,12.02187243,0.0,44.66666667,0,0,0,1,0,0,0,0
C10906,146.9737366,5.54011122,3.328319829,3.328319829,2.309778353,2.309778353,1.390498551,0.602409331,37.30890804,0.0,180.0633881,1.166666667,1.666666667,2.0,-0.53,168.06,2.838808992,10.52087113,-1.86375,6,24.91878113,0.0,0.0,0.0,0.0,5.783244946,18.31189916,4.794537184,45.66666667,0,0,0,1,0,0,0,0
C10945,315.5497284,5.736382105,3.376291529,3.376291529,2.243351243,2.243351243,1.366712861,0.794525715,0.0,11.49902367,164.0473441,1.166666667,1.916666667,2.5,-1.77,156.096,1.854712603,9.931355033,-0.191621315,3,6.286160523,0.0,12.14238718,23.77220574,0.0,12.36218063,0.0,4.794537184,36.0,0,0,1,0,0,0,0,0
C11088,6.0,1.914213562,1.034522484,3.277460299,0.377964473,1.963961012,1.928571429,0.0,0.0,0.0,185.8679743,1.0,1.25,1.25,0.96,183.83,2.96,3.201388889,1.048611111,2,0.0,0.0,31.8598878,0.0,10.66017929,31.8598878,0.0,0.0,2.097222222,0,0,0,0,0,1,0,0
C11355,396.0135696,7.413591358,4.392858618,4.392858618,3.174423704,3.174423704,1.985015688,1.137769379,29.84358266,5.57310453,225.0637225,1.4375,2.0625,2.5625,-2.08,214.112,2.705778899,10.67158037,-1.31293698,6,6.103966388,11.93861058,12.15204021,12.65495579,0.0,11.93861058,12.14580722,14.32593732,51.83333333,2,2,0,0,0,1,0,0
C11389,150.2557124,4.977162391,3.971007039,3.971007039,3.38144649,3.38144649,1.642813197,0.755126614,5.601050811,0.0,154.1357652,1.545454546,2.090909091,2.454545455,-0.56,136.109,5.863728814,9.488774565,-0.702430556,1,0.0,0.0,17.72514474,33.61285484,0.0,0.0,39.21390566,0.0,24.91666667,0,0,1,0,0,0,0,0
C11434,197.0595826,5.688487257,3.402333775,4.932630519,2.817427517,4.056780309,1.923981799,0.45259808,32.74147825,0.0,216.0398894,1.538461539,2.0,2.307692308,-0.01,203.022,5.325334519,10.16795777,-4.652359379,8,11.7050172,7.822697123,0.0,6.9237372,0.0,7.822697123,18.6287544,9.088795447,34.79609316,0,0,0,1,0,0,0,0
C11476,104.2114327,4.629427618,2.734774986,2.734774986,1.867189568,1.867189568,1.070619749,0.416101753,24.91878113,6.286160523,150.0528234,1.3,1.8,2.1,-0.49,140.05,2.402432901,9.763926682,-1.636898148,5,18.31189916,0.0,0.0,0.0,0.0,6.286160523,18.31189916,4.794537184,38.5,0,0,0,0,1,0,0,0
C11496,184.6590986,4.916502219,3.125730372,5.889596218,2.209974754,4.93188153,3.034034169,0.418123838,16.22209325,5.752853607,200.0177009,1.545454546,2.090909091,2.454545455,0.22,188.185,10.22,10.15564626,-3.824530896,6,0.0,0.0,0.0,6.9237372,11.50570721,21.88001181,13.02770359,10.11812686,10.51825491,0,0,1,0,0,0,0,0
C11498,184.6590986,4.916502219,3.125730372,5.889596218,2.209974754,4.93188153,3.034034169,0.418123838,16.22209325,5.752853607,200.0177009,1.545454546,2.090909091,2.454545455,0.22,188.185,10.22,10.15564626,-3.824530896,6,0.0,0.0,0.0,6.9237372,11.50570721,21.88001181,13.02770359,10.11812686,10.51825491,0,0,1,0,0,1,0,0
C11519,86.91694058,4.431851653,3.629549111,3.629549111,2.619451663,2.619451663,1.908915358,1.365480389,0.0,0.0,127.099714,1.222222222,1.888888889,2.444444444,-0.53,114.083,2.038928006,9.96196712,0.482638889,2,0.0,0.0,19.26246487,12.84164325,6.041840829,6.410095306,38.14594894,4.794537184,20.33333333,0,0,0,0,1,0,0,0
C11522,688.4771488,14.09189526,13.14895264,13.14895264,12.67969429,12.67969429,11.08101701,8.823871429,0.0,6.103966388,412.3705162,1.066666667,1.733333333,2.433333333,-0.56,364.318,3.461738672,10.51097458,-0.079460832,1,0.0,0.0,65.34358805,110.0427179,0.0,0.0,105.4337842,0.0,53.0,0,0,0,0,1,1,0,0
C11526,1159.606467,17.27791687,8.75282635,19.43005193,6.913816367,15.65595965,8.478930908,2.941714722,91.38267819,0.0,739.8277018,0.3,0.475,0.625,0.81,720.857,15.00399776,12.18937113,-6.426912137,34,36.62379833,54.75887986,0.0,0.0,0.0,54.75887986,36.62379833,63.40845233,56.24112523,0,0,1,0,0,0,0,0
C11536,350.2533565,6.011637234,2.930087654,6.069549705,2.171446768,4.860581085,2.155079648,0.503850813,35.76694926,0.0,249.9548394,1.428571429,1.857142857,2.071428571,-0.51,243.065,6.947796759,10.21101852,-5.118179012,11,5.752853607,13.79200241,0.0,0.0,0.0,23.91012927,6.103966388,24.00145949,24.05237198,1,1,0,0,1,0,0,0
C11537,215.1474279,4.327185822,2.187435912,3.796601219,1.602616396,3.099778301,1.390521967,0.270789067,27.94425214,0.0,169.9885089,1.5,1.9,2.0,-0.66,164.094,4.241724663,9.878333333,-4.399212963,7,5.752853607,5.969305288,0.0,0.0,0.0,16.08743215,6.103966388,14.91266404,21.07337963,1,1,0,0,1,1,0,0
C11544,281.2118756,8.417121318,5.216097235,5.216097235,3.842813231,3.842813231,2.588099173,1.521045585,55.99292789,0.0,268.0794321,1.166666667,1.777777778,2.222222222,-0.81,252.09,3.144067166,10.62436658,-1.697962963,9,24.41586555,5.969305288,0.0,0.0,0.0,5.969305288,36.80985867,14.26826309,62.66666667,1,1,0,1,0,0,0,0
C11809,797.2157982,12.57455262,10.06377512,10.06377512,8.986647873,8.986647873,8.304409833,7.725594981,0.0,35.67591019,354.1943427,1.384615385,2.192307692,2.961538462,-1.59,328.242,1.512569584,12.07659021,-0.356860828,5,12.33186756,5.969305288,25.12283841,36.81018948,36.53061723,11.65669156,68.98231978,14.94639061,54.41666667,0,0,1,0,0,0,0,0
C11863,653.7550535,10.85046029,8.990227869,8.990227869,9.00824606,9.00824606,8.291893306,7.701213841,22.90325261,23.22010785,316.1674592,1.347826087,2.130434783,2.869565217,-1.32,292.205,1.293884945,12.66328483,-0.718842593,4,5.601050811,11.93861058,12.15204021,63.20238508,11.83581209,11.93861058,57.47053937,14.32593732,53.08333333,1,1,1,0,0,0,0,0
C11864,685.2446322,11.27118059,9.091796793,9.091796793,9.074390717,9.074390717,8.46215778,7.657247606,40.89443034,11.33289652,332.1623739,1.333333333,2.083333333,2.791666667,-1.36,308.204,1.287376717,12.7137015,-1.090459656,5,5.601050811,11.93861058,12.15204021,56.78156345,11.83581209,11.93861058,57.15368414,14.32593732,58.91666667,1,1,1,1,0,0,0,0
C11895,484.0668827,9.754672735,8.813659543,8.813659543,8.787876065,8.787876065,7.353448943,5.582973182,0.0,6.103966388,288.2453156,1.095238095,1.80952381,2.523809524,-0.56,256.219,2.324015745,10.28143658,-0.2583769,1,0.0,0.0,38.49635634,80.10838612,0.0,0.0,78.74466655,0.0,39.0,0,0,1,0,0,0,0,0
C11907,1166.349355,16.09866187,10.00772578,12.99861601,7.815330565,10.81176832,7.738920404,3.3016253,82.32229129,11.98427311,546.0651913,1.142857143,1.8,2.457142857,-1.59,522.123,6.595735282,12.14453646,-5.473936576,19,30.64376672,21.33513764,0.0,13.8474744,18.18111669,21.42863919,63.30605586,36.75648535,75.16950111,0,0,1,0,0,0,0,0
C11912,1122.912455,16.09866187,10.15111692,13.14200715,8.012199133,11.00863689,7.914541993,3.408510786,82.64301273,11.98427311,548.0808414,1.085714286,1.742857143,2.4,-1.3,522.123,6.724301321,12.15865169,-5.444269153,19,30.64376672,21.33513764,0.0,13.8474744,18.18111669,15.64539425,69.41002225,31.96194817,73.71582565,0,0,0,1,0,0,0,0
C11922,1119.441217,15.67114151,9.899356803,12.89024703,7.692568611,10.68900636,7.647894581,3.312893014,82.63914652,11.98427311,530.0702767,1.147058824,1.823529412,2.470588235,-1.55,506.124,6.559861081,12.1255101,-5.276575465,18,24.53980033,21.33513764,0.0,13.8474744,24.60193831,21.42863919,63.6229111,36.75648535,69.13095695,0,0,0,1,0,0,0,0
C11928,1119.441217,15.67114151,9.899356803,12.89024703,7.692568611,10.68900636,7.647894581,3.312893014,82.63914652,11.98427311,530.0702767,1.147058824,1.823529412,2.470588235,-1.55,506.124,6.559861081,12.1255101,-5.276575465,18,24.53980033,21.33513764,0.0,13.8474744,24.60193831,21.42863919,63.6229111,36.75648535,69.13095695,0,0,0,1,0,0,0,0
C12126,289.7854654,11.61259087,9.674162631,9.674162631,6.634130365,6.634130365,4.508923618,2.911627527,12.14580722,13.01697727,328.2851691,0.913043478,1.347826087,1.739130435,-0.61,290.213,13.51894503,11.08417562,-0.606659029,5,0.0,96.85373805,45.44866694,0.0,0.0,6.410095306,108.9610471,0.0,51.73280384,0,0,1,0,0,0,0,0
C12145,317.7992177,12.02327447,9.765694854,9.765694854,6.771169461,6.771169461,4.600938612,2.948094069,18.2497736,13.01697727,344.2800837,0.916666667,1.375,1.791666667,-0.65,306.212,11.81985218,11.10921341,-1.083510881,6,0.0,101.6434102,45.44866694,0.0,0.0,6.410095306,108.6441919,0.0,57.66354836,0,0,0,1,0,0,0,0
C12203,2277.36378,28.82595527,17.6654991,23.17228463,13.66104489,18.99612779,12.38360256,5.359865975,96.05399561,53.10971752,959.1574677,1.048387097,1.741935484,2.419354839,-4.08,915.359,14.21716339,12.70504602,-5.599324912,31,36.25988634,23.46809137,31.68537946,23.77220574,30.67817851,75.21737353,50.91206274,50.69749222,129.3947194,0,0,0,1,0,0,0,0
C12204,368.6299022,6.68507051,3.905330631,3.905330631,2.586096779,2.586096779,1.66431524,1.016074918,0.0,17.2485355,194.0579088,1.357142857,2.071428571,2.642857143,-1.97,184.106,2.038517927,10.05457365,-0.309487906,4,6.286160523,0.0,6.076020107,23.77220574,0.0,12.36218063,0.0,4.794537184,41.16666667,0,0,1,1,0,0,0,0
C12205,344.2203894,6.68507051,4.060771094,4.060771094,2.675840372,2.675840372,1.712783161,1.054467488,0.0,23.85541746,196.0735589,1.357142857,2.071428571,2.642857143,-1.68,184.106,2.171021452,9.298935894,-0.283658825,4,0.0,0.0,12.15204021,17.69618563,0.0,6.076020107,0.0,0.0,39.66666667,0,0,1,1,0,0,0,0
C12213,281.7021006,7.221032672,4.374739653,5.905036397,3.409975976,4.649328768,2.668400793,1.288491184,45.07334581,0.0,259.045703,1.25,1.8125,2.3125,-0.09,245.039,3.453383332,10.39985654,-4.689671477,10,18.31189916,7.822697123,0.0,0.0,0.0,7.822697123,30.64376672,13.8256584,42.46787683,0,0,0,1,0,0,0,0
C12270,431.5041825,9.628805413,5.86974502,5.86974502,4.182797872,4.182797872,2.334191957,1.426765128,54.64760023,6.420821623,304.0906655,0.904761905,1.476190476,1.857142857,-2.65,288.127,8.18391639,11.77382039,-1.487358277,10,12.08368166,17.90791586,0.0,6.420821623,13.34455882,29.72227532,38.26988373,23.97268592,75.5,3,3,0,1,0,0,0,0
C12354,858.4417795,14.81467726,9.109326628,9.517574919,6.974414906,7.429756707,3.692321152,2.47804266,103.4157775,11.53609855,453.0855429,0.451612903,0.677419355,0.903225807,-2.95,432.277,13.816775,11.78858789,-0.820245042,12,23.13297979,102.7370848,0.0,6.9237372,0.0,69.7932706,64.71113181,47.94537184,104.171501,0,0,1,0,0,0,0,0
C12424,1118.605998,14.15692017,9.452293751,9.452293751,7.641806949,7.641806949,6.135469495,4.597237766,46.65774209,46.2223522,412.1158176,1.166666667,1.866666667,2.5,-3.23,392.234,2.503396316,13.08662454,-1.668566062,8,17.41692971,5.969305288,19.05647134,24.11700725,23.1111761,17.53579518,37.38830369,9.531400138,85.75,0,0,1,0,0,0,0,0
C12428,1262.79166,16.96905201,11.95979097,11.95979097,9.941818822,9.941818822,7.675959074,5.578343024,70.62329442,53.50054395,499.1842315,1.111111111,1.805555556,2.472222222,-3.02,470.284,3.597300807,13.39296132,-1.337663796,10,17.2485355,0.0,19.05647134,19.41092589,41.99466017,11.56648989,75.77557842,15.89454753,97.25,0,0,0,1,0,0,0,0
C12448,243.5216099,6.647065708,5.126641809,5.126641809,4.315983465,4.315983465,3.710733697,2.890255177,6.103966388,17.92905216,199.1208434,1.5,2.214285714,2.857142857,-0.61,182.114,1.331353606,11.50175926,-0.517453704,4,0.0,5.969305288,0.0,26.31013685,12.08368166,5.969305288,37.45011291,9.531400138,34.0,0,0,0,1,0,0,0,0
C12483,196.7327286,4.342535255,2.152265226,2.560513517,1.371253604,1.742044415,1.037778612,0.457308748,0.0,5.11527693,126.0013597,2.0,2.875,3.375,-0.7,122.128,0.647742746,10.86875,0.14537037,4,0.0,51.54608749,0.0,0.0,0.0,17.74406608,0.0,0.0,20.05893519,0,0,0,1,0,0,0,0
C13433,1273.329426,20.39861501,16.26685243,16.26685243,15.44157802,15.44157802,10.44112322,7.98869347,0.0,45.44211696,600.4178603,0.5,0.818181818,1.159090909,-2.5,544.436,6.842819576,10.25352838,-0.293932387,4,22.40420324,0.0,122.8996082,66.53610666,23.67162418,0.0,129.5327945,9.473725908,89.83333333,0,0,1,0,0,0,0,0
C13747,574.1705594,6.109060905,3.713500452,3.713500452,2.84701035,2.84701035,1.974231387,1.210107804,5.689743398,5.559266895,180.0647255,1.384615385,2.076923077,2.769230769,-1.85,172.103,0.914621891,11.51314815,-0.447962963,6,0.0,5.689743398,0.0,0.0,14.09534397,11.16387794,0.0,14.09534397,33.57180556,0,0,1,0,0,0,0,0
C14098,374.4500235,5.360173345,3.815384141,3.815384141,2.850604952,2.850604952,1.904967731,1.308742686,0.0,0.0,142.0782503,0.818181818,1.545454546,2.363636364,-1.3,132.121,1.116826332,2.203703704,1.317685185,0,0.0,0.0,48.02802097,17.69618563,0.0,10.77244843,6.9237372,0.0,21.0,0,0,0,0,0,1,0,0
C14155,821.5311124,14.10968,11.56774259,11.56774259,9.684362115,9.684362115,6.45025447,4.105187508,0.0,5.601050811,410.3184806,0.966666667,1.566666667,2.2,-1.96,368.306,7.074628373,10.08826906,-0.125625296,2,17.10007448,0.0,34.94737391,122.5894549,0.0,0.0,105.4337842,6.420821623,58.08333333,0,0,0,1,0,0,0,0
C14156,777.97269,13.68215965,11.14509285,11.14509285,9.301337529,9.301337529,5.89666029,3.993413683,0.0,5.601050811,396.3028305,1.0,1.620689655,2.275862069,-1.96,356.295,7.759170336,9.801232021,-0.118125296,2,17.10007448,0.0,34.94737391,116.1686333,0.0,0.0,98.51004699,6.420821623,56.41666667,0,0,0,1,0,0,1,0
C14519,829.981672,8.343336593,5.699674541,5.699674541,4.440724373,4.440724373,3.505652468,2.719913498,0.0,0.0,218.0731649,0.588235294,1.176470588,1.941176471,-2.28,208.175,1.032635014,9.94600907,0.35717876,1,5.749511833,0.0,48.53093655,27.61126393,10.77244843,32.31734529,0.0,0.0,35.66666667,0,0,1,0,0,0,0,0
C14786,327.3995915,5.449489743,3.876105059,3.876105059,3.009332812,3.009332812,2.293523982,1.640773612,0.0,0.0,144.0575149,1.181818182,2.090909091,3.090909091,-1.08,136.109,0.687829768,5.417453704,0.371481482,1,12.20793278,0.0,36.41750849,11.12690298,0.0,6.076020107,12.20793278,4.736862954,21.5,0,0,1,0,0,0,0,0
C14787,327.3995915,5.449489743,3.876105059,3.876105059,3.009332812,3.009332812,2.293523982,1.640773612,0.0,0.0,144.0575149,1.181818182,2.090909091,3.090909091,-1.08,136.109,0.687829768,5.417453704,0.371481482,1,12.20793278,0.0,36.41750849,11.12690298,0.0,6.076020107,12.20793278,4.736862954,21.5,0,0,0,1,1,0,0,0
C14800,452.6803748,6.770856948,4.381526895,4.381526895,3.417566252,3.417566252,2.598152502,1.870828166,0.0,22.8186301,189.0425931,1.428571429,2.285714286,3.071428571,-1.68,182.114,0.913835479,10.72401927,-0.355277778,4,12.20793278,0.0,18.20875424,11.6394716,6.066367069,11.76340638,12.20793278,4.736862954,37.16666667,0,0,0,1,1,0,0,0
C14839,171.3673488,3.860173345,2.57107036,3.364068629,1.975981977,2.891657506,1.858737318,0.824323776,0.0,0.0,171.9523769,1.5,2.375,3.0,-0.08,167.969,0.643745589,5.155,0.383680556,2,12.20793278,0.0,22.005964,12.15204021,4.482372554,15.9299439,12.20793278,4.736862954,12.09833333,0,0,0,0,0,0,1,0
C14840,171.3673488,3.877010098,2.57107036,3.364068629,1.957750344,2.873425872,2.069140266,0.843963789,0.0,0.0,171.9523769,1.625,2.5,3.125,-0.08,167.969,0.565412995,5.188078704,0.361111111,2,12.20793278,0.0,28.08198411,6.076020107,4.482372554,15.9299439,12.20793278,4.736862954,12.0319213,0,0,0,1,1,0,0,0
C14852,1045.829863,10.73718344,7.486482459,7.486482459,6.030051684,6.030051684,4.82332408,3.769328797,12.20793278,0.0,286.0993797,0.772727273,1.5,2.318181818,-2.42,272.218,1.408280574,10.31264204,-0.859335895,2,12.20793278,0.0,54.61660969,49.51061534,0.0,38.39336539,12.20793278,0.0,48.0,0,0,0,1,0,0,0,0
C15488,20.0,1.914213562,0.911211793,0.911211793,0.320970017,0.320970017,0.062994079,0.0,6.674590972,6.286160523,62.01679294,2.0,2.25,2.25,-0.4,59.019,1.6,10.35416667,-0.861111111,2,6.674590972,0.0,0.0,0.0,0.0,6.286160523,0.0,4.794537184,8.145833333,0,0,1,0,0,0,0,0
C15525,709.9339684,9.879917853,5.875576147,5.875576147,4.304757339,4.304757339,2.754513141,1.749203102,17.28226861,22.81198699,288.0633881,0.80952381,1.428571429,2.0,-3.15,276.159,3.059477387,11.92250394,-0.682810374,6,22.81198699,0.0,12.14238718,23.77220574,12.13273414,11.85926505,0.0,0.0,64.33333333,0,0,0,0,1,0,0,0
